Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo Centro Poblado,Longitude,Unnamed: 8,Latitude,Distrito,Tipo de Municipio,Area Metropolitana
50,50568,50568004,META,PUERTO GAITÁN,SAN MIGUEL,CENTRO POBLADO (CP),-71.8600165244,,4.50949897136,,MUNICIPIO,
50,50568,50568005,META,PUERTO GAITÁN,EL PORVENIR,CENTRO POBLADO (CP),-71.4018371201,,4.73396624694,,MUNICIPIO,
50,50568,50568006,META,PUERTO GAITÁN,PUERTO TRUJILLO,CENTRO POBLADO (CP),-71.1081580804,,3.38679295089,,MUNICIPIO,
50,50568,50568007,META,PUERTO GAITÁN,PUENTE ARIMENA,CENTRO POBLADO (CP),-71.5781394464,,4.60248813474,,MUNICIPIO,
50,50568,50568008,META,PUERTO GAITÁN,ALTO TILLAVÁ,CABECERA INSPECCIÓN DE POLICÍA (IP),0.0,,0.0,,MUNICIPIO,
50,50568,50568010,META,PUERTO GAITÁN,LA CRISTALINA,CENTRO POBLADO (CP),-71.6328760776,,4.26395793891,,MUNICIPIO,
50,50568,50568012,META,PUERTO GAITÁN,MURUJUY,CENTRO POBLADO (CP),-71.2548471341,,4.37016993186,,MUNICIPIO,
50,50573,50573000,META,PUERTO LÓPEZ,PUERTO LÓPEZ,CABECERA MUNICIPAL (CM),-72.9574366102,,4.09340699377,,MUNICIPIO,
50,50573,50573001,META,PUERTO LÓPEZ,LA BALSA,CABECERA INSPECCIÓN DE POLICÍA (IP),-73.0488915193,,4.05689241318,,MUNICIPIO,
50,50573,50573003,META,PUERTO LÓPEZ,PACHAQUIARO,CABECERA INSPECCIÓN DE POLICÍA (IP),-73.1728380292,,4.05616136602,,MUNICIPIO,
50,50573,50573004,META,PUERTO LÓPEZ,ALTAMIRA,CABECERA INSPECCIÓN DE POLICÍA (IP),-73.1697213645,,3.7583086153,,MUNICIPIO,
50,50573,50573006,META,PUERTO LÓPEZ,PUERTO GUADALUPE,CABECERA INSPECCIÓN DE POLICÍA (IP),-72.45961364,,4.3188894259,,MUNICIPIO,
50,50573,50573007,META,PUERTO LÓPEZ,PUERTO PORFÍA,CABECERA INSPECCIÓN DE POLICÍA (IP),-73.0309934991,,4.16004803551,,MUNICIPIO,
50,50573,50573008,META,PUERTO LÓPEZ,REMOLINO,CABECERA INSPECCIÓN DE POLICÍA (IP),-72.602436662,,4.28672627122,,MUNICIPIO,
50,50573,50573010,META,PUERTO LÓPEZ,BOCAS DEL GUAYURIBA,CASERÍO (CAS),-73.0979467268,,3.93769761019,,MUNICIPIO,
50,50573,50573011,META,PUERTO LÓPEZ,GUICHIRAL,CASERÍO (CAS),-73.0683212701,,4.14493244368,,MUNICIPIO,
50,50573,50573012,META,PUERTO LÓPEZ,CHAVIVA,CABECERA INSPECCIÓN DE POLICÍA (IP),-72.3289540602,,4.35744519997,,MUNICIPIO,
50,50573,50573013,META,PUERTO LÓPEZ,EL TIGRE,CABECERA INSPECCIÓN DE POLICÍA (IP),-73.1605761878,,4.13154913449,,MUNICIPIO,
50,50577,50577000,META,PUERTO LLERAS,PUERTO LLERAS,CABECERA MUNICIPAL (CM),-73.3738481508,,3.27211893514,,MUNICIPIO,
50,50577,50577003,META,PUERTO LLERAS,CASIBARE,CENTRO POBLADO (CP),-72.9848336708,,3.2155086466,,MUNICIPIO,
50,50577,50577004,META,PUERTO LLERAS,CAÑO RAYADO,CENTRO POBLADO (CP),-73.4033081554,,3.16465833574,,MUNICIPIO,
50,50577,50577005,META,PUERTO LLERAS,VILLA LA PAZ,CENTRO POBLADO (CP),-73.3699047633,,3.01620898979,,MUNICIPIO,
50,50577,50577006,META,PUERTO LLERAS,TIERRA GRATA,CENTRO POBLADO (CP),-73.228313964,,3.094651091,,MUNICIPIO,
50,50577,50577007,META,PUERTO LLERAS,LA UNIÓN,CENTRO POBLADO (CP),-73.4141627886,,3.21761551072,,MUNICIPIO,
50,50577,50577008,META,PUERTO LLERAS,VILLA PALMERAS,CENTRO POBLADO (CP),-73.0806922858,,3.22729865701,,MUNICIPIO,
50,50590,50590000,META,PUERTO RICO,PUERTO RICO,CABECERA MUNICIPAL (CM),-73.2065146907,,2.93974329234,,MUNICIPIO,
50,50590,50590003,META,PUERTO RICO,LA LINDOSA,CENTRO POBLADO (CP),-72.9596039327,,2.84616700987,,MUNICIPIO,
50,50590,50590004,META,PUERTO RICO,BARRANCO COLORADO,CENTRO POBLADO (CP),-73.1128609535,,2.82106471623,,MUNICIPIO,
50,50590,50590005,META,PUERTO RICO,PUERTO TOLEDO,CENTRO POBLADO (CP),-73.4235167416,,2.92517419611,,MUNICIPIO,
50,50590,50590006,META,PUERTO RICO,CHARCO DANTO,CENTRO POBLADO (CP),-72.909581045,,2.79369587302,,MUNICIPIO,
50,50590,50590007,META,PUERTO RICO,LA TIGRA,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,
50,50590,50590008,META,PUERTO RICO,PUERTO CHISPAS,CENTRO POBLADO (CP),-72.996801255,,2.822337608,,MUNICIPIO,
50,50606,50606000,META,RESTREPO,RESTREPO,CABECERA MUNICIPAL (CM),-73.5646064827,,4.26072972714,,MUNICIPIO,
50,50680,50680000,META,SAN CARLOS DE GUAROA,SAN CARLOS DE GUAROA,CABECERA MUNICIPAL (CM),-73.2414110088,,3.71053695717,,MUNICIPIO,
50,50680,50680001,META,SAN CARLOS DE GUAROA,PAJURE,CABECERA INSPECCIÓN DE POLICÍA (IP),-73.12654809,,3.88876912402,,MUNICIPIO,
50,50680,50680002,META,SAN CARLOS DE GUAROA,SURIMENA,CABECERA INSPECCIÓN DE POLICÍA (IP),-73.3131523557,,3.85982462444,,MUNICIPIO,
50,50680,50680003,META,SAN CARLOS DE GUAROA,LA PALMERA,CABECERA INSPECCIÓN DE POLICÍA (IP),-73.2355078475,,3.91675574321,,MUNICIPIO,
50,50683,50683000,META,SAN JUAN DE ARAMA,SAN JUAN DE ARAMA,CABECERA MUNICIPAL (CM),-73.8758311729,,3.37372791392,,MUNICIPIO,
50,50683,50683001,META,SAN JUAN DE ARAMA,EL VERGEL,CENTRO POBLADO (CP),-73.9809345291,,3.47479696724,,MUNICIPIO,
50,50683,50683005,META,SAN JUAN DE ARAMA,MESA FERNÁNDEZ,CENTRO POBLADO (CP),-74.0302250869,,3.45621111143,,MUNICIPIO,
50,50683,50683011,META,SAN JUAN DE ARAMA,CERRITO,CENTRO POBLADO (CP),-73.630214302,,3.21713005261,,MUNICIPIO,
50,50683,50683012,META,SAN JUAN DE ARAMA,MIRAFLOREZ,CENTRO POBLADO (CP),-73.854200389,,3.227287901,,MUNICIPIO,
50,50683,50683013,META,SAN JUAN DE ARAMA,PEÑAS BLANCAS,CENTRO POBLADO (CP),-73.9013881791,,3.25473520589,,MUNICIPIO,
50,50683,50683015,META,SAN JUAN DE ARAMA,BELLA VISTA,CENTRO POBLADO (CP),-73.795974919,,3.399241148,,MUNICIPIO,
50,50686,50686000,META,SAN JUANITO,SAN JUANITO,CABECERA MUNICIPAL (CM),-73.6767015182,,4.45818278703,,MUNICIPIO,
50,50686,50686002,META,SAN JUANITO,LA CANDELARIA,CABECERA INSPECCIÓN DE POLICÍA (IP),-73.6978523093,,4.41598243835,,MUNICIPIO,
50,50689,50689000,META,SAN MARTÍN,SAN MARTÍN,CABECERA MUNICIPAL (CM),-73.6956173593,,3.70188012803,,MUNICIPIO,
50,50689,50689001,META,SAN MARTÍN,EL MEREY,CENTRO POBLADO (CP),-73.5608584698,,3.73038239559,,MUNICIPIO,
50,50689,50689003,META,SAN MARTÍN,REFORMA,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,
50,50689,50689006,META,SAN MARTÍN,EL PARAISO MEJOR VIVIR,CENTRO POBLADO (CP),-73.667113033,,3.69682791279,,MUNICIPIO,
50,50711,50711000,META,VISTAHERMOSA,VISTAHERMOSA,CABECERA MUNICIPAL (CM),-73.7510280336,,3.1256671671,,MUNICIPIO,
50,50711,50711001,META,VISTAHERMOSA,CAMPO ALEGRE,CENTRO POBLADO (CP),-73.7946715103,,3.21757261173,,MUNICIPIO,
50,50711,50711002,META,VISTAHERMOSA,PIÑALITO,CENTRO POBLADO (CP),-73.6746920749,,2.9757487914,,MUNICIPIO,
50,50711,50711003,META,VISTAHERMOSA,MARACAIBO,CENTRO POBLADO (CP),-73.8407727237,,3.01593078625,,MUNICIPIO,
50,50711,50711004,META,VISTAHERMOSA,CAÑO AMARILLO,CENTRO POBLADO (CP),-73.8298374647,,2.93631552211,,MUNICIPIO,
50,50711,50711005,META,VISTAHERMOSA,PUERTO LUCAS MARGEN IZQUIERDO,CENTRO POBLADO (CP),-73.7775811501,,3.10637322626,,MUNICIPIO,
50,50711,50711006,META,VISTAHERMOSA,PUERTO LUCAS MARGEN DERECHO,CENTRO POBLADO (CP),-73.7797838866,,3.10331870661,,MUNICIPIO,
50,50711,50711008,META,VISTAHERMOSA,PUERTO ESPERANZA MARGEN IZQUIERDO,CENTRO POBLADO (CP),-73.8318286197,,3.17178927042,,MUNICIPIO,
50,50711,50711012,META,VISTAHERMOSA,COSTA RICA,CENTRO POBLADO (CP),-73.8792523493,,3.20674270082,,MUNICIPIO,
50,50711,50711014,META,VISTAHERMOSA,PALESTINA,CENTRO POBLADO (CP),-73.8326923619,,3.08617616885,,MUNICIPIO,
50,50711,50711016,META,VISTAHERMOSA,SANTO DOMINGO,CENTRO POBLADO (CP),-73.8047631264,,2.86248647698,,MUNICIPIO,
50,50711,50711017,META,VISTAHERMOSA,TRES ESQUINAS,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,
50,50711,50711018,META,VISTAHERMOSA,ALBANIA,CENTRO POBLADO (CP),-73.8100943662,,3.0689121352,,MUNICIPIO,
50,50711,50711019,META,VISTAHERMOSA,BUENOS AIRES,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,
50,50711,50711020,META,VISTAHERMOSA,EL TRIUNFO,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,
50,50711,50711021,META,VISTAHERMOSA,LA REFORMA,CENTRO POBLADO (CP),-73.777860766,,2.75012255792,,MUNICIPIO,
50,50711,50711022,META,VISTAHERMOSA,PALMERAS,CENTRO POBLADO (CP),-73.7867240338,,2.80431402543,,MUNICIPIO,
52,52001,52001000,NARIÑO,PASTO,SAN JUAN DE PASTO,CABECERA MUNICIPAL (CM),-77.27877597,,1.21245507293,,MUNICIPIO,
52,52001,52001001,NARIÑO,PASTO,CATAMBUCO,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.2974126221,,1.16509304725,,MUNICIPIO,
52,52001,52001003,NARIÑO,PASTO,EL ENCANO,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.1554934824,,1.16145640527,,MUNICIPIO,
52,52001,52001004,NARIÑO,PASTO,GENOY,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.3349399106,,1.26801786469,,MUNICIPIO,
52,52001,52001005,NARIÑO,PASTO,LA LAGUNA,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.2078579385,,1.20357134526,,MUNICIPIO,
52,52001,52001007,NARIÑO,PASTO,OBONUCO,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.3071750326,,1.1904763792,,MUNICIPIO,
52,52001,52001008,NARIÑO,PASTO,SANTA BARBARA,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.3045870923,,1.07868987324,,MUNICIPIO,
52,52001,52001009,NARIÑO,PASTO,JONGOVITO,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.2957119348,,1.1869733794,,MUNICIPIO,
52,52001,52001010,NARIÑO,PASTO,GUALMATÁN,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.3159460332,,1.17304242064,,MUNICIPIO,
52,52001,52001012,NARIÑO,PASTO,MAPACHICO - ATICANCE,CASERÍO (CAS),-77.3209051656,,1.24145869446,,MUNICIPIO,
52,52001,52001013,NARIÑO,PASTO,EL SOCORRO CIMARRÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.2608714655,,1.07548477411,,MUNICIPIO,
52,52001,52001016,NARIÑO,PASTO,MOTILÓN,CENTRO POBLADO (CP),-77.1722674025,,1.1184548735,,MUNICIPIO,
52,52001,52001019,NARIÑO,PASTO,CEROTAL,CENTRO POBLADO (CP),-77.2905084738,,1.04466242972,,MUNICIPIO,
52,52001,52001021,NARIÑO,PASTO,LA VICTORIA,CENTRO POBLADO (CP),-77.3053581339,,1.11306222992,,MUNICIPIO,
52,52001,52001024,NARIÑO,PASTO,SAN JOSÉ,CENTRO POBLADO (CP),-77.1486930931,,1.15593087086,,MUNICIPIO,
52,52001,52001025,NARIÑO,PASTO,EL PUERTO,CENTRO POBLADO (CP),-77.154038429,,1.14766900494,,MUNICIPIO,
52,52001,52001027,NARIÑO,PASTO,CABRERA,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.2135718005,,1.21578072864,,MUNICIPIO,
52,52001,52001029,NARIÑO,PASTO,DOLORES,CENTRO POBLADO (CP),-77.2399879201,,1.19276380102,,MUNICIPIO,
52,52001,52001030,NARIÑO,PASTO,BUESAQUILLO,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.2453618088,,1.20471498988,,MUNICIPIO,
52,52001,52001033,NARIÑO,PASTO,CUJACAL,CENTRO POBLADO (CP),-77.258967166,,1.226050644,,MUNICIPIO,
52,52001,52001036,NARIÑO,PASTO,TESCUAL,CASERÍO (CAS),-77.2763102473,,1.23618018364,,MUNICIPIO,
52,52001,52001039,NARIÑO,PASTO,ANGANOY,CENTRO POBLADO (CP),-77.3017878875,,1.21319655783,,MUNICIPIO,
52,52001,52001042,NARIÑO,PASTO,DAZA,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.2769595719,,1.2657328607,,MUNICIPIO,
52,52001,52001051,NARIÑO,PASTO,CUBIJAN BAJO,CENTRO POBLADO (CP),-77.323237594,,1.142585092,,MUNICIPIO,
52,52001,52001052,NARIÑO,PASTO,SAN FERNANDO,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.2243183228,,1.20259363606,,MUNICIPIO,
52,52001,52001053,NARIÑO,PASTO,MOCONDINO,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.2483993692,,1.19402811895,,MUNICIPIO,
52,52001,52001055,NARIÑO,PASTO,CANCHALA,CASERÍO (CAS),-77.2541525833,,1.19866547069,,MUNICIPIO,
52,52001,52001056,NARIÑO,PASTO,LOS ANGELES,CENTRO POBLADO (CP),-77.2995903631,,1.06938928504,,MUNICIPIO,
52,52001,52001059,NARIÑO,PASTO,JAMONDINO,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.2598425904,,1.18395967832,,MUNICIPIO,
52,52001,52001063,NARIÑO,PASTO,BOTANILLA,CENTRO POBLADO (CP),-77.2886633252,,1.16666291093,,MUNICIPIO,
52,52001,52001064,NARIÑO,PASTO,CHARGUAYACO,CENTRO POBLADO (CP),-77.3319283672,,1.26015842374,,MUNICIPIO,
52,52001,52001065,NARIÑO,PASTO,CRUZ DE AMARILLO,CENTRO POBLADO (CP),-77.304255881,,1.131987782,,MUNICIPIO,
52,52001,52001066,NARIÑO,PASTO,EL CAMPANERO,CENTRO POBLADO (CP),-77.2615155292,,1.13471123462,,MUNICIPIO,
52,52001,52001068,NARIÑO,PASTO,JURADO,CENTRO POBLADO (CP),-77.2782154988,,1.09662542379,,MUNICIPIO,
52,52001,52001071,NARIÑO,PASTO,LA MERCED,CENTRO POBLADO (CP),-77.3055762705,,1.15350969104,,MUNICIPIO,
52,52001,52001072,NARIÑO,PASTO,LAS ENCINAS,CENTRO POBLADO (CP),-77.275125642,,1.042479045,,MUNICIPIO,
52,52001,52001073,NARIÑO,PASTO,MAPACHICO ALTO,CENTRO POBLADO (CP),-77.314399684,,1.234491253,,MUNICIPIO,
52,52001,52001074,NARIÑO,PASTO,MAPACHICO SAN JOSÉ,CENTRO POBLADO (CP),-77.3180322213,,1.23740757641,,MUNICIPIO,
52,52001,52001076,NARIÑO,PASTO,SAN FRANCISCO,CASERÍO (CAS),-77.2354678066,,1.23417784352,,MUNICIPIO,
52,52001,52001078,NARIÑO,PASTO,SAN JUAN DE ANGANOY,CENTRO POBLADO (CP),-77.3063583972,,1.21375991556,,MUNICIPIO,
52,52001,52001079,NARIÑO,PASTO,SANTA LUCÍA,CENTRO POBLADO (CP),-77.18011703,,1.01339393581,,MUNICIPIO,
52,52001,52001080,NARIÑO,PASTO,VILLA MARÍA,CENTRO POBLADO (CP),-77.3233854487,,1.25255469136,,MUNICIPIO,
52,52001,52001083,NARIÑO,PASTO,MAPACHICO BAJO,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,
52,52001,52001086,NARIÑO,PASTO,GUALMATAN ALTO,CENTRO POBLADO (CP),-77.3230748033,,1.17106151251,,MUNICIPIO,
52,52001,52001089,NARIÑO,PASTO,PUERRES,CASERÍO (CAS),-77.2571072424,,1.19638425309,,MUNICIPIO,
52,52019,52019000,NARIÑO,ALBÁN,SAN JOSÉ,CABECERA MUNICIPAL (CM),-77.0807152293,,1.47496804045,,MUNICIPIO,
52,52019,52019004,NARIÑO,ALBÁN,CAMPOBELLO,CENTRO POBLADO (CP),-77.0645852863,,1.49128072393,,MUNICIPIO,
52,52019,52019009,NARIÑO,ALBÁN,CARMELO ASENTAMIENTO 1,CENTRO POBLADO (CP),-77.0762680052,,1.48293712509,,MUNICIPIO,
52,52019,52019013,NARIÑO,ALBÁN,FÁTIMA,CENTRO POBLADO (CP),-77.0812596843,,1.48401769576,,MUNICIPIO,
52,52022,52022000,NARIÑO,ALDANA,ALDANA,CABECERA MUNICIPAL (CM),-77.7003576715,,0.882181786542,,MUNICIPIO,
52,52022,52022001,NARIÑO,ALDANA,PAMBA ROSA,CENTRO POBLADO (CP),-77.696221723,,0.87027913,,MUNICIPIO,
52,52022,52022003,NARIÑO,ALDANA,SAN LUIS,CENTRO POBLADO (CP),-77.671545275,,0.86208484,,MUNICIPIO,
52,52036,52036000,NARIÑO,ANCUYÁ,ANCUYÁ,CABECERA MUNICIPAL (CM),-77.5145167557,,1.2633075786,,MUNICIPIO,
52,52036,52036017,NARIÑO,ANCUYÁ,INDO SANTA ROSA,CENTRO POBLADO (CP),-77.541947141,,1.21221927028,,MUNICIPIO,
52,52051,52051000,NARIÑO,ARBOLEDA,BERRUECOS,CABECERA MUNICIPAL (CM),-77.1353971483,,1.50354352592,,MUNICIPIO,
52,52051,52051005,NARIÑO,ARBOLEDA,EL EMPATE,CENTRO POBLADO (CP),-77.1054631044,,1.45287752736,,MUNICIPIO,
52,52051,52051006,NARIÑO,ARBOLEDA,LA COCHA,CABECERA CORREGIMIENTO MUNICIPAL (C),0.0,,0.0,,MUNICIPIO,
52,52051,52051007,NARIÑO,ARBOLEDA,ROSA FLORIDA SUR - SECTOR LA CAPILLA,CASERÍO (CAS),-77.1104006937,,1.45552398385,,MUNICIPIO,
52,52051,52051012,NARIÑO,ARBOLEDA,ROSAFLORIDA NORTE,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.1061723502,,1.46279951465,,MUNICIPIO,
52,52051,52051015,NARIÑO,ARBOLEDA,EL PEDREGAL,CENTRO POBLADO (CP),-77.0917299915,,1.48566264594,,MUNICIPIO,
52,52079,52079000,NARIÑO,BARBACOAS,BARBACOAS,CABECERA MUNICIPAL (CM),-78.1375768702,,1.67144343524,,MUNICIPIO,
52,52079,52079001,NARIÑO,BARBACOAS,ALTAQUER,CABECERA CORREGIMIENTO MUNICIPAL (C),-78.0920305501,,1.24726982646,,MUNICIPIO,
52,52079,52079003,NARIÑO,BARBACOAS,CHALCHAL,CABECERA INSPECCIÓN DE POLICÍA (IP),-78.0455782098,,1.67347534766,,MUNICIPIO,
52,52079,52079005,NARIÑO,BARBACOAS,DIAGUILLO,CABECERA INSPECCIÓN DE POLICÍA (IP),-78.2266288929,,1.57029901925,,MUNICIPIO,
52,52079,52079006,NARIÑO,BARBACOAS,JUNÍN,CABECERA CORREGIMIENTO MUNICIPAL (C),-78.1182231196,,1.33528551484,,MUNICIPIO,
52,52079,52079009,NARIÑO,BARBACOAS,LOS BRAZOS,CABECERA INSPECCIÓN DE POLICÍA (IP),-78.2115720011,,1.61361507825,,MUNICIPIO,
52,52079,52079011,NARIÑO,BARBACOAS,MONGÓN,CABECERA INSPECCIÓN DE POLICÍA (IP),-78.0875507004,,1.68596983331,,MUNICIPIO,
52,52079,52079013,NARIÑO,BARBACOAS,PAMBANA,CABECERA INSPECCIÓN DE POLICÍA (IP),-78.0236116497,,1.66713508203,,MUNICIPIO,
52,52079,52079014,NARIÑO,BARBACOAS,SUCRE GUINULTE,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.9813465346,,1.67080367303,,MUNICIPIO,
52,52079,52079020,NARIÑO,BARBACOAS,TERAIMBE,CABECERA INSPECCIÓN DE POLICÍA (IP),-78.1013326063,,1.69617208943,,MUNICIPIO,
52,52079,52079022,NARIÑO,BARBACOAS,SAN JUAN PALACIO,CASERÍO (CAS),-78.2205705002,,1.59458037082,,MUNICIPIO,
52,52079,52079023,NARIÑO,BARBACOAS,ÑAMBÍ,CASERÍO (CAS),-78.0134064614,,1.65963078193,,MUNICIPIO,
52,52079,52079024,NARIÑO,BARBACOAS,CARGAZON,CASERÍO (CAS),-78.035608179,,1.66474221,,MUNICIPIO,
52,52079,52079025,NARIÑO,BARBACOAS,CASCAJERO,CASERÍO (CAS),-78.0211680738,,1.62526936681,,MUNICIPIO,
52,52079,52079026,NARIÑO,BARBACOAS,EL DIVISO,CASERÍO (CAS),-78.1940222531,,1.36237736757,,MUNICIPIO,
52,52079,52079027,NARIÑO,BARBACOAS,LA PLAYA,CASERÍO (CAS),-78.0239428764,,1.62605490176,,MUNICIPIO,
52,52079,52079028,NARIÑO,BARBACOAS,PAUNDE,CASERÍO (CAS),-78.0448289072,,1.67739787058,,MUNICIPIO,
52,52079,52079029,NARIÑO,BARBACOAS,SALÍ,CASERÍO (CAS),-77.9768750188,,1.68456749135,,MUNICIPIO,
52,52079,52079030,NARIÑO,BARBACOAS,YALARE,CASERÍO (CAS),-78.025225755,,1.6395385194,,MUNICIPIO,
52,52079,52079035,NARIÑO,BARBACOAS,PALO SECO,CENTRO POBLADO (CP),-78.1562243394954,,1.4456328920313,,MUNICIPIO,
52,52083,52083000,NARIÑO,BELÉN,BELÉN,CABECERA MUNICIPAL (CM),-77.0156674722,,1.59563639683,,MUNICIPIO,
52,52083,52083001,NARIÑO,BELÉN,SANTA ROSA,CABECERA INSPECCIÓN DE POLICÍA (IP),-77.0667602882,,1.62447849039,,MUNICIPIO,
52,52110,52110000,NARIÑO,BUESACO,BUESACO,CABECERA MUNICIPAL (CM),-77.1564755847,,1.38144599558,,MUNICIPIO,
52,52110,52110001,NARIÑO,BUESACO,PALASINOY,CABECERA INSPECCIÓN DE POLICÍA (IP),-77.0720988905,,1.38852520662,,MUNICIPIO,
52,52110,52110002,NARIÑO,BUESACO,ROSAL DEL MONTE,CABECERA INSPECCIÓN DE POLICÍA (IP),-77.174896045,,1.29020748306,,MUNICIPIO,
52,52110,52110003,NARIÑO,BUESACO,SAN ANTONIO,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.2359590981,,1.39778157534,,MUNICIPIO,
52,52110,52110004,NARIÑO,BUESACO,SAN IGNACIO,CABECERA INSPECCIÓN DE POLICÍA (IP),-77.1386796689,,1.30140285628,,MUNICIPIO,
52,52110,52110005,NARIÑO,BUESACO,SANTAFÉ,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.0426529547,,1.36038181587,,MUNICIPIO,
52,52110,52110006,NARIÑO,BUESACO,SANTAMARÍA,CABECERA INSPECCIÓN DE POLICÍA (IP),-77.1243116902,,1.40187451006,,MUNICIPIO,
52,52110,52110007,NARIÑO,BUESACO,VILLAMORENO,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.1990083395,,1.32357672243,,MUNICIPIO,
52,52110,52110008,NARIÑO,BUESACO,VERACRUZ,CENTRO POBLADO (CP),-77.1643724298,,1.36396975022,,MUNICIPIO,
52,52110,52110009,NARIÑO,BUESACO,ALTACLARA,CABECERA INSPECCIÓN DE POLICÍA (IP),-77.0766870793,,1.34902796893,,MUNICIPIO,
52,52110,52110022,NARIÑO,BUESACO,JUANAMBÚ,CENTRO POBLADO (CP),-77.1188839247,,1.41845003968,,MUNICIPIO,
52,52110,52110030,NARIÑO,BUESACO,SAN MIGUEL SANTAFÉ,CENTRO POBLADO (CP),-77.0502176075,,1.3789324033,,MUNICIPIO,
52,52203,52203000,NARIÑO,COLÓN,GÉNOVA,CABECERA MUNICIPAL (CM),-77.0197774382,,1.64387397047,,MUNICIPIO,
52,52203,52203001,NARIÑO,COLÓN,GUAITARILLA,CENTRO POBLADO (CP),-77.0419737135,,1.66841304818,,MUNICIPIO,
52,52203,52203002,NARIÑO,COLÓN,LA PLATA,CABECERA INSPECCIÓN DE POLICÍA (IP),-77.0911150629,,1.6401169736,,MUNICIPIO,
52,52203,52203004,NARIÑO,COLÓN,VILLANUEVA,CABECERA INSPECCIÓN DE POLICÍA (IP),-77.059963929,,1.663688008,,MUNICIPIO,
52,52207,52207000,NARIÑO,CONSACÁ,CONSACÁ,CABECERA MUNICIPAL (CM),-77.4657291646,,1.20762916553,,MUNICIPIO,
52,52207,52207003,NARIÑO,CONSACÁ,OLAYA HERRERA,CABECERA CORREGIMIENTO MUNICIPAL (C),0.0,,0.0,,MUNICIPIO,
52,52207,52207004,NARIÑO,CONSACÁ,BOMBONA,CENTRO POBLADO (CP),-77.4644255295,,1.1965229873,,MUNICIPIO,
52,52207,52207013,NARIÑO,CONSACÁ,EL HATILLO,CENTRO POBLADO (CP),-77.4962610295,,1.24987817155,,MUNICIPIO,
52,52207,52207023,NARIÑO,CONSACÁ,RUMIPAMBA,CENTRO POBLADO (CP),-77.490293351,,1.22808814,,MUNICIPIO,
52,52210,52210000,NARIÑO,CONTADERO,CONTADERO,CABECERA MUNICIPAL (CM),-77.5494126615,,0.910459437261,,MUNICIPIO,
52,52210,52210001,NARIÑO,CONTADERO,ALDEA DE MARÍA,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.5296721326,,0.915532507633,,MUNICIPIO,
52,52210,52210002,NARIÑO,CONTADERO,LA JOSEFINA,CENTRO POBLADO (CP),-77.4949828737,,0.929880691277,,MUNICIPIO,
52,52215,52215000,NARIÑO,CÓRDOBA,CÓRDOBA,CABECERA MUNICIPAL (CM),-77.5178993163,,0.854572506919,,MUNICIPIO,
52,52215,52215001,NARIÑO,CÓRDOBA,LOS ARRAYANES,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.5467034756,,0.860454060575,,MUNICIPIO,
52,52215,52215004,NARIÑO,CÓRDOBA,SANTANDER,CABECERA CORREGIMIENTO MUNICIPAL (C),-77.5355429989,,0.875694357225,,MUNICIPIO,
52,52215,52215005,NARIÑO,CÓRDOBA,PUEBLO BAJO,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,
52,52224,52224000,NARIÑO,CUASPÚD,CARLOSAMA,CABECERA MUNICIPAL (CM),-77.7289485108,,0.862979644125,,MUNICIPIO,
52,52227,52227000,NARIÑO,CUMBAL,CUMBAL,CABECERA MUNICIPAL (CM),-77.7922761776,,0.906185196967,,MUNICIPIO,
52,52227,52227001,NARIÑO,CUMBAL,CHILES,CENTRO POBLADO (CP),-77.846805587,,0.812565671777,,MUNICIPIO,
52,52227,52227002,NARIÑO,CUMBAL,MAYASQUER,CABECERA INSPECCIÓN DE POLICÍA (IP),0.0,,0.0,,MUNICIPIO,
