Latitude,Longitude,Elevation (m),Surface Temperature (°C),Apparent Geothermal Gradient (°C/Km),Distance To Nearest Volcano (m),Number of Volcanoes Nearby,Moho Depth (m),Fault,Strike-slip Fault,Reverse or Thrust Fault,Lineament,Right-lateral Fault,Normal Fault,Active Fault
3.036419,-75.313936,482.4984,25.787508,21.752238618332218,80339.92441122686,1,45382.114975574994,4028.6147211869697,35996.69517260641,12964.206953654357,9972.99172144761,29963.535712905963,160747.35354554426,12678.46344859399
4.022164,-73.458267,300.8376,26.695812,25.02049028929162,195142.94830119456,2,36145.99057202061,25625.88500002205,74577.15609778324,9797.109370304315,53176.345973317286,51198.25074625888,265038.9480128402,23818.51988336488
4.022296,-73.458226,299.3136,26.703432,28.82081541158009,195144.2251739512,2,36146.751574267,25622.52340643153,74563.73963867551,9786.266285061414,53189.25872933908,51210.21551555519,265029.04532595613,23816.873486517747
4.021857,-73.454194,298.704,26.70648,25.901815502160066,195591.47489627663,2,36153.9177121738,26035.18959923318,74700.67670789234,9416.221893875338,53027.71926702948,51554.25207468284,264636.0742071036,24247.26346748148
8.400767,-75.171764,19.812,28.10094,18.6495564358432,306870.14687034464,1,37035.72980335999,45242.72730075256,59036.40204511656,52176.07697456,78575.21244996384,66359.9120915131,207952.55295239485,74417.66848463003
9.469942,-75.001525,89.91600000000001,27.75042,20.00091563720428,424890.97896683536,1,35141.21099473723,22161.42265758812,39331.61676604532,41909.66113327064,139874.2976232544,25736.11232016693,302801.5086312343,44987.13392767739
5.552917,-72.219967,415.1376,26.124312,24.07480074998536,303416.80113816226,1,37997.17178126702,19361.66798491645,77122.98715923204,2185.277255394489,118194.53356355544,58492.315399550585,125311.7702578484,3243.6848125144343
0.283453,-76.599747,271.5768,26.842116,27.084402870314086,100208.8106248182,5,35076.15121242751,60811.352487829485,75717.81018046939,66413.49382286769,123382.87726569106,90933.84908961935,357522.4895076344,62710.30057821385
3.05175,-75.339747,468.0,25.86,21.516060931395582,77803.05093748073,1,45534.95279841557,4501.527026284846,38661.73746644376,9898.677101060135,12124.312822950542,33222.868410605886,157481.11598974266,9522.598993357611
3.078261,-75.328169,460.5528000000001,25.897236,31.57069950521422,79649.57761093746,1,45435.39181800182,2747.481326685201,37238.36900470867,8556.492242804903,14732.539674168298,33119.526810712894,157779.7728515416,10005.53032771728
2.975311,-75.350061,490.0,25.75,31.22421737147582,75566.26717690846,1,45653.679222605344,11794.611460476695,41363.71129652904,9541.900964647291,5505.046725634341,32631.71001452263,159359.24628883196,9464.482120332532
6.097736,-74.589531,136.8552,27.515724,25.892160025450263,64568.46134793417,1,37457.97803007829,12413.836136539385,20297.44787585153,25019.783295830373,30418.54403886057,26786.87473943772,97149.59045774488,6913.901311810835
6.097703,-74.5895,136.8552,27.515724,27.73469367305108,64567.80328140967,1,37458.161684090766,12418.7858814326,20302.139142103635,25015.71544204916,30419.405775258016,26788.69252443685,97152.90770284382,6918.473623825149
6.095506,-74.588153,137.4648,27.512676,30.22597761363446,64474.2380836602,1,37467.93064503936,12686.103467213585,20583.882291071703,24823.67476029697,30411.835298689664,26837.61462292405,97294.75994852078,7149.644171280611
6.095385,-74.588092,137.4648,27.512676,25.30016956390273,64468.18711638577,1,37468.42429859319,12699.704266805686,20598.83553424845,24814.58509492746,30410.268486535057,26839.03466966705,97301.13165971464,7161.0288050718345
6.08966,-74.583466,139.2936,27.503532,23.06877008600453,64309.76029976683,1,37498.44428752428,13495.434632616776,21382.2672255854,24201.07588608459,30509.017153830777,27096.951925568777,97797.3176500476,7877.433389068989
6.097803,-74.589592,136.8552,27.515724,20.16059766353514,64569.9347397286,1,37457.61203878509,12403.956222354782,20288.006476719474,25027.832630984954,30416.976239595653,26783.38566296695,97143.0704768254,6904.816267249605
6.946972,-73.983742,107.5944,27.662028,22.49229014320286,180201.9854788308,1,41894.32171211344,45082.09613302432,52215.43418645949,25569.64260340006,109722.5040168475,26956.23914572069,5438.262662324598,26448.884216554045
6.082466,-74.585613,137.16,27.5142,22.523240932692666,63547.554665854856,1,37507.49731227457,13834.613187256922,22024.16490936936,24321.142808146986,29898.36282275269,26613.61198689372,97545.7401366117,7964.44385473407
6.083133,-74.580152,137.4648,27.512676,18.77753247884887,63998.79692924165,1,37526.385125826695,14239.409741301695,22190.5140979282,23731.484755634523,30459.01017224428,27211.120410441403,98151.2396736655,8493.960625310028
9.5199,-74.632353,54.5592,27.927204,23.6687070745492,431933.7286079392,1,38049.378337056834,60145.89793504468,74577.26288797053,56344.2658252218,125038.382205507,56459.869631533,296124.242919673,78887.74518111962
3.209283,-75.361639,883.9200000000001,23.7804,23.18602191758649,80570.88030496755,1,45380.195876583806,9626.352295742618,43338.461420084655,5064.768745352008,29647.630801452888,43518.548063121554,150080.88282514154,1389.4136627630428
3.186469,-75.331669,453.2376,25.933812,23.49876758269636,82711.18791114377,1,45308.25419875624,8501.753991738924,39386.15334401388,5807.155762117265,26669.56984673027,39346.59870054882,154169.38603099977,5412.697223165373
3.198025,-75.338236,521.0,25.595,23.89345957169305,82495.19601301267,1,45312.32363377299,9355.977765176924,40473.88754923179,4680.573946438906,28015.64128140489,40666.239512453976,152934.86410101928,4266.2556153143
3.195483,-75.33152,469.6968,25.851516,11.206375493651828,83085.48229095546,1,45291.748611003226,9395.41807205312,39676.56465537314,4813.645889144878,27661.097389244194,39891.88625046711,153711.73597050845,5064.008910503131
3.195419,-75.331808,474.0,25.83,23.5421618862062,83053.10712807465,1,45292.93822498726,9375.099558814156,39704.66379702191,4824.302389245893,27656.86194951122,39914.18512605463,153689.0532476765,5036.787525153609
3.171852,-75.332434,442.2648,25.988676,22.279563811213816,82071.88189042507,1,45335.91091499591,7078.250662147783,39021.119876134224,7424.999530516817,25068.440988048333,38550.49760726047,154474.3752935572,5923.963755886776
3.180013,-75.334732,474.8784,25.825608,23.03239729896405,82141.59209217282,1,45331.63537728674,7712.044840022697,39508.16508088687,6555.7083289714055,25992.6939235542,39244.29192085968,154007.91203364774,5356.471370339999
3.2188,-75.333153,549.0,25.455,23.716713069633897,83895.0770673937,1,45253.51651961227,9787.080355601724,40740.115881957296,2317.221021107683,30246.091958798537,41558.43208254556,152141.29814636803,3201.390252852159
3.207533,-75.322467,467.0,25.865,20.446125184940584,84513.23052758793,1,45238.56369872856,11038.689371696466,39179.11382743377,3484.4916222418296,28922.518321544885,39858.26292889929,153816.80605950698,4922.704494353909
3.198239,-75.33815,524.0,25.58,59.40088325046503,82512.85835140625,1,45311.57914564944,9381.501626232406,40472.39008584779,4655.195456184334,28038.08240010973,40671.74438597765,152929.6312044964,4266.512133533713
3.186467,-75.331878,465.0,25.875,25.39287539190965,82689.39783008977,1,45309.07092270379,8490.412767620566,39408.28603343454,5809.60626854058,26671.47926434685,39365.85505382101,154146.8515166227,5391.147385892409
3.180389,-75.335019,477.0,25.815,24.35054520856588,82126.20363423403,1,45332.14880783957,7733.040267363459,39550.34270873322,6518.923775497394,26037.46264405844,39293.505650436986,153966.97326860137,5311.579753111818
3.220144,-75.340819,658.0,24.91,21.00869649289216,83171.33779917959,1,45277.09457176156,9662.261291613468,41586.5939470526,2583.3746703812367,30478.88628455261,42327.0512020269,151345.9148995726,2494.9313287109367
11.680472,-72.71885,4.0,28.18,18.847763120918223,714443.1841128861,1,34375.109514903466,57714.95717554155,105836.04349452398,62140.7077881916,163819.2897549706,53751.43583079741,62410.75384353175,16895.837179482434
11.699928,-72.721567,6.0,28.17,18.276387446137115,716369.413924341,1,34316.89004123902,59803.50626143535,107936.53857696155,64236.26612844064,165904.22848997376,55924.45420224626,62091.85321179884,15716.547153672826
11.699025,-72.730275,4.0,28.18,17.706299077907957,715947.2861521107,1,34359.480014908826,59581.10883491551,107727.83473304192,64520.70130078497,165668.7186222386,55971.13237167228,63034.40497066565,16538.81538021324
11.694333,-72.739208,6.0,28.17,21.04879870065965,715122.1947665303,1,34414.161898362174,58953.79208434106,107107.6765773447,64447.12562705015,165019.71073660653,55626.01304968915,64110.85396716331,17633.45254639418
11.698617,-72.731208,2.0,28.19,15.23913004951874,715869.637423245,1,34365.0436689694,59523.95233321688,107671.7229749544,64520.43941185418,165609.69585656404,55943.12247806916,63144.41334369712,16647.795721608916
11.694478,-72.738414,5.7912,28.171044,18.10964261759737,715167.101581893,1,34410.280875420496,58979.05869716724,107132.5417874806,64425.54134808331,165047.37952448518,55626.26925079456,64023.11091488948,17553.510515257054
10.283256,-74.716783,31.6992,28.041504,21.98636081734316,515998.261548096,1,35578.81323299255,36337.39911539265,53643.12773946227,31650.397924765344,194460.65984005333,33617.12878996146,327508.7347384758,30408.91058322918
10.171614,-74.85825,38.1,28.0095,20.934297654429024,503013.6653637033,1,35993.8554770354,19434.139090749395,44742.96039481689,17223.919316749623,201250.6415145174,37067.03749852815,347210.95480536914,17055.1274545407
6.179811,-74.540508,128.93040000000002,27.555348,18.311715434697547,75077.44535827608,1,37410.63554021019,14296.421201189098,16398.244696288595,22883.560145452982,40087.79713645298,22868.11894592576,99484.66752280408,9362.05376249958
6.874297,-74.081825,84.12480000000001,27.779376,21.211456987152808,167286.9698088741,1,40859.69380538149,32537.873886877976,63730.27241201834,32257.721421210048,100318.25956543122,22095.6888347314,8126.276092480875,23592.0414993829
6.61255,-74.264064,109.1184,27.654408,15.481490077363253,131907.31475208225,1,38367.96848783921,20405.289891130604,39667.28540302367,29546.22049577484,68956.48988086692,27938.41738042519,42849.41091927888,17363.4424803153
6.578925,-74.264128,118.872,27.60564,18.79968010988697,128886.16466276185,1,38365.39613142799,20514.46601538296,39912.56570550083,25906.42547314074,67653.02847361288,29584.58891464121,45797.91433263935,18315.7323039221
5.3959861,-71.8745361,176.78400000000002,27.31608,22.730011019539685,342657.663390323,1,38072.98323297928,60791.528661949786,111860.29350651462,35430.78454742525,159345.21357715203,88077.50621796484,83782.46375125194,35393.8033743202
5.3921472,-71.873925,175.86960000000002,27.320652,24.39092045680076,342761.4730681289,1,38078.93671755016,60994.22812994985,112285.80682799632,35774.77665038324,159515.4264538459,88476.45347160324,83481.06683969361,35725.99337639855
8.007675,-73.7296,41.148,27.99426,19.96679544773811,295360.38197669975,1,37404.7860877932,9863.08359499339,38621.68280035799,38465.5356066884,74922.96779273055,15494.770661888448,125216.46857141374,17813.701763006866
8.029803,-73.732778,41.4528,27.992736,21.272960820867844,297385.8686721427,1,37369.58645334075,12021.668901724452,40579.964729850144,36615.042958078855,73042.62500196519,15000.653271227293,127496.42026251944,18434.157655507297
8.024033,-73.734878,40.8432,27.995784,21.023146637060297,296709.5152268413,1,37388.142733772045,11638.073970094743,39908.62090223447,37272.00475511317,73286.47065946294,14769.287100376196,126820.78136756216,17948.878097127552
8.063131,-73.758458,40.2336,27.998832,21.11434786161862,299420.7131079621,1,37397.82585009772,9387.69264444602,42688.06496351955,35469.88620374096,68498.72813155125,12808.318437844688,130414.9842079991,15927.779767224358
8.054189,-73.746694,40.8432,27.995784,23.306989724331665,299109.50939293375,1,37369.27803643885,10864.732520200156,42305.151845270186,35379.55652624145,70127.88724819767,13796.620267324612,129745.73245833322,17540.04415938304
8.039972,-73.739189,40.8432,27.995784,19.94149486926861,298071.51664707647,1,37370.62942623684,12123.451128714112,41249.528518584986,36112.49027522497,71774.21572371066,14363.13819310714,128413.87365883304,18349.693134438352
8.032672,-73.737483,41.148,27.99426,18.197141165707208,297433.6450792595,1,37379.44234329131,12578.586914606643,40617.018148137424,36654.02917850373,72442.63208992762,14492.532326278531,127676.2450274045,18118.31132554432
8.024803,-73.743047,41.4528,27.992736,20.87902007118508,296375.77071909414,1,37415.18840101962,12266.48677590318,39562.00679402026,37718.717599420095,72555.07921712958,13867.265816935573,126683.16742022987,17174.31195136278
8.019664,-73.730281,42.0624,27.989688,18.0563165911874,296509.5192136719,1,37382.280401709446,10947.737831300346,39731.95311425498,37390.85270199809,73986.07816703258,15293.727021591556,126479.79056145366,18216.305490172257
8.017928,-73.726853,38.7096,28.006452,19.250875802895795,296511.6079844874,1,37375.49013911534,10570.568682784413,39753.27038881956,37345.963303245335,74396.84636263565,15682.146938553473,126390.16649072152,18492.612525799097
9.300706,-74.535994,19.812,28.10094,24.349513102366963,408729.9233408556,1,37669.7235663956,75916.91477608327,85762.08671073099,66511.97624232006,98634.09195212688,69182.86699283872,270142.77763397846,91804.96645394793
10.205514,-75.623989,96.012,27.71994,21.2796388885134,511904.5797583074,1,29537.771103692183,19176.673305866312,40370.36608388381,16507.101621389917,246038.9935114148,53480.59272655258,404770.2602977326,43434.76556462201
4.8899258,-71.8616937,156.6672,27.416664,31.425810299739272,353294.15167843254,1,36530.92964416475,95910.30071598156,126497.7027236214,76144.97087853235,181430.5522196988,110527.47936710126,67181.72013922788,37607.5252791636
4.8798059,-71.8617685,156.0576,27.419712,32.230016049995534,353559.29721009923,1,36477.50663268618,96790.95171174486,126972.35996991232,77047.71050327939,181477.3423271002,110901.51897731338,67321.77199439984,36619.15907210224
6.227925,-74.417814,137.16,27.5142,16.87437234471308,87977.24182724085,1,37835.79257298757,20763.145304661983,27179.656586165864,10124.513214840928,49912.74595319587,28221.07521854597,87647.85162679966,12564.163802285451
6.195122,-74.451917,175.86960000000002,27.320652,19.726624420411905,82739.03907736689,1,37750.96965306772,21126.73300627158,24397.262631636248,13051.717420802128,47814.00138208781,27529.489807089554,92691.94209093649,15201.532297681008
7.112383,-73.578531,117.9576,27.610212,19.15997740099638,223120.5941163516,1,41996.29305125863,10044.04978926682,9055.851751842054,6153.750077044776,127532.472964952,53588.74256728751,53463.81565234365,23132.053658625817
4.833444,-74.741944,256.33680000000004,26.918316,18.074827774063884,64006.6336550579,6,43146.33470729725,4985.794322019312,42608.74281545055,3269.2243375387648,44642.36903420837,14808.6952064029,158592.91457793867,663.199693886668
4.2723083,-71.98875,191.4144,27.242928,25.51092384408969,353782.39938031713,2,34026.14464972573,117938.01226255964,158178.87177850047,103275.01285983244,169048.92715119105,138666.50556615964,110796.22228456577,22378.48891800379
4.2723533,-71.9887885,191.53632,27.2423184,34.05423187659247,353777.92483094195,2,34026.23325678817,117935.17101831482,158172.3094599363,103268.73615536893,169047.46813123737,138659.9416147627,110795.93978517536,22372.488583574428
4.2795286,-71.9845728,191.1096,27.244452,32.62031057852713,354212.5669987013,2,34041.78089543342,118594.90140081874,157857.91360562592,103243.99370232466,169832.85516518942,138362.73533293142,109911.6962025214,21747.05995283002
4.26704,-71.9942416,190.1952,27.249024,32.5327524030828,353199.0063478714,2,34014.4780092243,117198.5116758532,158244.8281798095,103074.51392037714,168237.50799566726,138716.48373705076,111639.97576537964,22761.006824269654
4.2760773,-71.9943179,190.1952,27.249024,33.03053341043783,353148.2364796912,2,34033.689516492435,117449.95392315996,157464.27263837613,102529.34464837692,168697.7684856493,137947.90472019327,110964.90756825624,21800.944141346863
