Latitude,Longitude,Predicted Geothermal Gradient (°C/Km)
5.356014,-72.514489,22.03139
5.369689,-72.507819,23.35639
3.964058,-73.559581,24.246777
5.135458,-74.784469,19.87434
2.614758,-75.522222,23.753757
3.772814,-73.692109,27.141138
7.388254,-73.901361,16.171522
7.358411,-73.916486,16.897724
7.380822,-73.911942,16.415617
7.394253,-73.900036,16.51814
7.370006,-73.916058,16.439217
7.369972,-73.916058,16.519753
7.369944,-73.916061,16.556894
7.388558,-73.901417,16.213755
7.372994,-73.921067,17.197283
7.394231,-73.900092,16.51814
7.394175,-73.900075,16.474512
7.39415,-73.900125,16.484514
7.380792,-73.911947,16.415617
7.380747,-73.911942,16.415411
7.380736,-73.911939,16.383577
7.380614,-73.911928,16.383783
7.404553,-73.897314,16.506073
7.405019,-73.897475,16.716286
7.369594,-73.919292,18.107656
7.369758,-73.916147,16.798393
7.369739,-73.916058,16.683218
7.403239,-73.897497,16.506073
7.369706,-73.916058,16.798393
7.34985,-73.924633,16.27589
7.349931,-73.924575,16.254831
7.417136,-73.892447,16.630697
7.388567,-73.901369,16.171522
7.388597,-73.901347,16.193901
7.358236,-73.9165,17.697397
7.4114,-73.904947,19.243183
7.388542,-73.901,16.22434
7.404614,-73.898206,17.058788
7.37915,-73.899733,17.029203
7.349739,-73.924753,16.482798
7.364028,-73.925461,17.147047
7.380461,-73.911983,16.383783
7.380406,-73.911978,16.36671
7.379014,-73.89985,16.737745
7.393572,-73.899144,16.466633
7.367236,-73.921928,19.063614
7.379872,-73.911711,16.556578
7.379911,-73.911711,16.529985
7.379747,-73.911681,16.556578
7.393503,-73.899139,16.528624
7.404881,-73.898181,16.76416
7.349617,-73.924819,16.691206
7.357572,-73.928044,16.18428
7.373719,-73.920703,17.287998
7.358264,-73.916497,17.87143
7.373319,-73.921347,17.046358
7.379808,-73.911694,16.556578
7.378644,-73.899792,17.029203
7.393603,-73.899414,16.594717
7.405211,-73.898181,17.357094
7.393403,-73.899486,16.421566
7.353369,-73.934475,17.928474
7.405353,-73.89815,17.280561
7.393744,-73.899053,16.506796
7.417203,-73.892172,16.662815
7.358292,-73.916497,17.743404
7.393401,-73.89998,16.38009
7.380456,-73.91213,16.441753
7.404698,-73.897511,16.367622
7.388076,-73.90134,16.228188
7.358317,-73.916494,17.87143
7.379328,-73.899881,17.029203
7.394027,-73.899772,16.594511
7.349826,-73.925039,16.543608
7.364692,-73.923982,17.166794
7.376643,-73.920396,17.154102
7.379901,-73.911746,16.556372
7.376606,-73.920454,17.147308
7.36487,-73.924103,17.215902
7.364903,-73.924054,17.215902
7.387619,-73.901287,16.34678
7.358344,-73.916492,17.348854
9.34495,-74.689358,21.671272
3.679194,-75.049956,26.255016
6.137242,-70.765322,22.494663
7.135436,-73.854317,18.459688
7.546836,-73.381108,20.52385
7.561292,-73.381394,19.983088
0.705147,-76.412947,26.614992
7.076428,-73.710053,19.82694
7.087014,-73.734544,19.97583
9.198753,-74.545831,22.430431
9.193783,-74.545203,22.596601
9.210378,-74.266786,23.028614
8.213381,-72.470731,26.17403
8.20265,-72.439292,22.004564
