Basin,Well Name,BHT Depth (m),Lat,Lon,Surface Temperature (°C),Formation Temperature (°C),Apparent Geothermal Gradient (°C/Km),Distance To Nearest Volcano (m),Number of Volcanoes Nearby,Moho Depth (m)
Valle Medio del Magdalena,LA CIRA-1726,0.14874069380643115,7.024403,-73.788994,0.9652747111681643,0.10356464611243005,17.696730587881795,0.23877868219437917,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1727,0.19578647235862506,6.976239,-73.808636,0.9726110397946084,0.1148311953166718,15.660167462281114,0.2318933556292634,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1729,0.12239294577327209,6.979675,-73.798328,0.95793838254172,0.06050835261952997,14.957600454809308,0.2331929228982913,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1731,0.13295316542584085,7.019536,-73.788169,0.9662528883183568,0.14033275123315092,23.07301567965627,0.23833453179297345,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1732,0.1334811764084693,7.020294,-73.786308,0.9641008985879331,0.11301574754908039,19.993138308441196,0.23858260409277202,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1735,0.07381593537145573,6.985803,-73.780533,0.9713394094993579,0.06156279683253435,19.42045542897644,0.23546258754481486,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1736,0.1395005016104335,7.020467,-73.781353,0.9715350449293965,0.12174001098214526,20.320854636343025,0.2390474800049502,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1740,0.12767305559955647,7.020331,-73.778675,0.9727088575096277,0.12389893532526669,21.674881259809144,0.23927481426959177,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1743,0.1472094619568087,6.993069,-73.804256,0.9731001283697047,0.0915917322084604,16.46356026188518,0.2340726116878593,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1746,0.122762553461112,7.014786,-73.778078,0.9681114249037226,0.11535282079543496,21.238929355978627,0.23874131741494606,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1747,0.11922487987750144,7.013997,-73.776108,0.9704590500641848,0.07570238413392139,16.838056373853412,0.2388363968436155,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1748,0.1593537145572628,7.010319,-73.798667,0.9637096277278561,0.08953219400035267,15.548150740290819,0.23640978431147283,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1749,0.15734727282327474,7.017894,-73.791789,0.9679157894736843,0.11270545474532301,17.964490255534276,0.23783433081950664,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1750,0.1929352130524315,7.026878,-73.791464,0.9668397946084726,0.13394253112774884,17.556198186416704,0.23882131384645086,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1751,0.1378108664660225,7.024617,-73.786111,0.9628292682926829,0.10974654176024146,19.264773822875426,0.23906033451267436,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1752,0.1361212313216115,7.026611,-73.782047,0.9613620025673939,0.2190757434914915,31.49449025163713,0.2396379115956709,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1753,0.14346058398014677,7.029206,-73.789722,0.9645899871630297,0.1262482127824322,20.534330762908905,0.23922578716766366,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1754,0.1552880299910238,7.02775,-73.785233,0.9633183568677792,0.13587144874315527,20.522797540367517,0.23947288637320854,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1755,0.1429853740957812,7.016006,-73.765233,0.9727088575096277,0.1731400448160178,25.501861725144273,0.24003697095671592,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1757,0.1667458683140609,7.032261,-73.788842,0.9638074454428753,0.11415706047576096,17.482902260040433,0.23963078551488817,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1758,0.11874966999313588,7.009889,-73.767644,0.970556867779204,0.20086917357684642,31.857464958564798,0.2391728095203076,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1759,0.10813664924230423,7.005294,-73.771236,0.9715350449293965,0.10150584472046942,21.03817759854533,0.23836135100494302,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1760,0.1239769787211574,7.013469,-73.771322,0.9708503209242618,0.1037892305056437,19.73165851276999,0.2392152319926165,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1761,0.11922487987750144,7.012136,-73.769511,0.9730023106546855,0.10309768061229391,20.07621581332519,0.23923939694917504,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1762,0.11721843814351338,7.007908,-73.766683,0.9696765083440309,0.09889373899175885,19.81080744365543,0.23905206045715818,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1763,0.10586620201700195,7.005247,-73.766814,0.9727088575096277,0.07378845797749378,17.730201892969575,0.23876030859743583,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1764,0.10760863825967579,7.003,-73.76685,0.9715350449293965,0.07403552468571006,17.618780645471798,0.23852094225884365,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1765,0.10285653941601983,6.999269,-73.769164,0.9675245186136072,0.08901802186869057,20.061258180491016,0.23791733774865872,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1766,0.11922487987750144,7.010658,-73.775553,0.9712415917843389,0.09918406682966924,19.631936626001384,0.238533905721695,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1767,0.11764084692961613,7.009678,-73.77315,0.9727088575096277,0.0989547779868225,19.737148853154284,0.23864894165495906,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1768,0.11341675906858861,7.008125,-73.772356,0.9726110397946084,0.1061736157434357,21.04216308881978,0.23855746284623872,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1769,0.10317334600559691,7.002792,-73.771592,0.9672310654685494,0.09688986321713894,21.051466218923817,0.23806555741451127,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1770,0.10232852843339141,7.000128,-73.770878,0.9682092426187419,0.0811164966232773,19.07959120672887,0.23785071444260888,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1771,0.17709488357357833,7.035592,-73.783447,0.9653725288831836,0.1783928223727686,22.769110605908175,0.24046927417440686,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1772,0.1362796346164,7.023825,-73.7923,0.9638074454428753,0.13299983630051476,21.949700207439353,0.23842061950094026,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1773,0.15354559374834997,7.025964,-73.794608,0.9639052631578946,0.12777777977214144,19.836596397685437,0.23844240915550166,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1774,0.15798088600242888,7.027392,-73.78795,0.9639052631578946,0.1245436046889431,19.15197669873819,0.2391909765854243,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1775,0.156238449759755,7.029667,-73.781072,0.9684048780487804,0.1438442711917906,21.19303776328229,0.24005079441689922,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1776,0.09282433074607954,7.001147,-73.7736,0.9680136071887033,0.07196460707125713,18.83900692050269,0.23770913559149306,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1777,0.11922487987750144,7.015706,-73.77235,0.9704590500641848,0.09918406682966924,19.64219303625779,0.2393580628998173,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1778,0.09319393843391943,6.998103,-73.771553,0.9657637997432604,0.07201566672140836,18.84103421189607,0.2375762173449021,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1780,0.16526743756270135,7.030683,-73.769878,0.9735892169448008,0.1491500942492262,20.895903129242257,0.24116739768010306,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1782,0.17730608796662967,7.034656,-73.796058,0.9701655969191272,0.11580822528312151,16.872385691970642,0.23924319940867692,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1783,0.16289138814087334,7.030192,-73.776772,0.9723175866495508,0.12921408925466515,19.1443720264954,0.24049348576738047,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1784,0.15893130577116005,7.026958,-73.779111,0.9645899871630297,0.12077610590422788,18.69316882733359,0.23993907962998065,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1785,0.23691852790538043,7.034461,-73.767467,0.9738826700898586,0.20373073090535065,20.414441235624924,0.24178589353500426,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1787,0.15967052114683988,7.032953,-73.780019,0.9711437740693196,0.12088987651843508,18.576641195036217,0.24049529835966246,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1788,0.15835049369026877,7.029392,-73.785308,0.9637096277278561,0.0972051090634059,16.381791012871364,0.23964115070251943,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1789,0.14773747293943715,7.027608,-73.773481,0.9662528883183568,0.13472145215966175,21.02936774385827,0.24051581729760382,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1790,0.09388035271133638,6.997836,-73.773983,0.9684048780487804,0.07211059047962515,18.74286913386787,0.23732592065042082,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1791,0.08384814404139607,6.993239,-73.77465,0.9672310654685494,0.06290891801507492,18.537187007035136,0.23678194568008198,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1792,0.09382755161307355,6.999253,-73.776503,0.9653725288831836,0.06427605653722457,17.726479080111734,0.23724484164400408,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1793,0.08701620993716669,6.995753,-73.777131,0.9680136071887033,0.07899439414656628,20.46401487208498,0.2368192294299283,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1794,0.07962405618036855,6.992856,-73.777378,0.9683070603337611,0.04668416750980858,16.591668199807213,0.23649208979078365,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1795,0.1350652093563546,7.015436,-73.78565,0.970556867779204,0.10151016917472677,18.49592604008401,0.23812572346734953,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1796,0.1707059506837742,7.006028,-73.757083,0.9711437740693196,0.1617371851330176,21.682551864942255,0.23973392340178248,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1797,0.0981044405723639,6.989017,-73.763872,0.9687961489088575,0.10400645310792372,22.55299560881638,0.23733005610975808,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1798,0.11922487987750144,7.014017,-73.769183,0.9712415917843389,0.09918406682966924,19.631936626001384,0.2394676199476358,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1799,0.1491103014942711,7.027792,-73.785025,0.962046726572529,0.12710242130763183,20.160541570930658,0.23949603340805772,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1801,0.16146575848777656,7.029444,-73.795217,0.9672310654685494,0.11333940346956167,17.736621944837815,0.23876006171018108,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1802,0.16938592322720308,7.031942,-73.793031,0.9666441591784338,0.11848151778477067,17.688033400009008,0.23922241145494735,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1803,0.15196156080046466,7.036642,-73.777439,0.9701655969191272,0.13144972040366187,20.275807060122528,0.24111992755098885,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1804,0.16072654311209675,7.032528,-73.784342,0.9653725288831836,0.13670705073201378,20.132340238697644,0.24006216954701246,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1805,0.14958551137863665,7.028256,-73.766703,0.9738826700898586,0.135001810465949,20.806919366032783,0.24119741036416667,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1806,0.16737948149321502,7.025417,-73.747553,0.9746652118100128,0.16121890731906585,21.8788575683358,0.24264130915242302,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1807,0.14066212577221607,6.994825,-73.799072,0.9682092426187419,0.1258276770004798,20.6986278463478,0.23472714325042865,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1808,0.15354559374834997,6.987389,-73.805536,0.9734913992297818,0.08081441438064568,14.921812668728474,0.23335452939364779,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1809,0.15882570357463438,6.982275,-73.807633,0.9697743260590501,0.08162372409072033,14.722831776512356,0.23262298920284158,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1810,0.16410581340091873,6.968897,-73.808803,0.9586231065468549,0.09809309774852104,16.14767482056323,0.231102737745328,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1811,0.1561856486614921,6.989936,-73.80465,0.9730023106546855,0.1047000399112582,17.1833715381958,0.2337046464390739,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1812,0.16146575848777656,6.984775,-73.806783,0.9737848523748394,0.08985772077381388,15.338508544119291,0.23296473288730277,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1813,0.16410581340091873,6.979061,-73.808189,0.9724154043645701,0.1254883942268935,18.685321518234783,0.23223239199745607,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1814,0.15090553883520771,6.97715,-73.806542,0.9703612323491655,0.09215275857840188,16.296635329799848,0.2321796704406542,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1815,0.11948888536881569,6.998103,-73.752711,0.9711437740693196,0.10704956927543186,20.546160378269366,0.23930802983997754,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1816,0.08490416600665293,6.987228,-73.769472,0.9712415917843389,0.10218841714192867,23.988852323455227,0.23662731766799386,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1817,0.12714504461692802,7.012033,-73.784728,0.9700677792041079,0.10425329060944583,19.50257885284269,0.23784797229653262,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1819,0.08437615502402449,6.96685,-73.755675,0.9726110397946084,0.08646224219806525,21.780744639849384,0.23578780568605798,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1820,0.07893764190295158,6.964239,-73.753661,0.9723175866495508,0.09355533909068747,23.553740305316946,0.23570650809669413,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1821,0.0775120122498548,6.960819,-73.753825,0.9724154043645701,0.0972779044677679,24.314082032799025,0.23533851743192682,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1822,0.06568456623897778,6.958094,-73.757017,0.9722197689345315,0.1035429149349093,27.21573140049212,0.2347585806534134,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1823,0.07275991340619886,6.954519,-73.757886,0.9708503209242618,0.06925001395628666,20.74283279775504,0.23430879014547965,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1824,0.06436453878240667,6.952019,-73.759675,0.9716328626444157,0.060321369078105425,20.428176821186685,0.23388355142590023,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1831,0.16410581340091873,7.033317,-73.792275,0.9629270860077022,0.1254883942268935,18.78742678139268,0.2394369887820408,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1832,0.16347220022176462,7.035367,-73.788206,0.96322053915276,0.14495838257927895,20.745682200864604,0.240019564227708,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1835,0.13084112149532712,6.986472,-73.800983,0.9668397946084726,0.07740240486595362,16.176012416991544,0.23366962641772224,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1836,0.12978509953007022,6.983169,-73.800881,0.9686983311938382,0.1007282141122326,18.881392473334696,0.23332965544113254,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1837,0.0981044405723639,6.984986,-73.792894,0.9714372272143772,0.09617922554267438,21.47288770563761,0.2342476974694487,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1838,0.0981044405723639,6.989003,-73.791408,0.9688939666238767,0.10400645310792372,22.55156703738781,0.2348066005013007,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1839,0.10866466022493268,6.974242,-73.795183,0.9628292682926829,0.08984009868837034,19.633184599142393,0.23290771206171576,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1840,0.1108823063519721,6.972475,-73.798008,0.967426700898588,0.08232905163685,18.415195143297307,0.23246377739864887,0.0,0.76041266348205
Valle Medio del Magdalena,LA CIRA-1841,0.12978509953007022,6.973561,-73.803408,0.9636118100128368,0.07724653141648469,16.277457599340284,0.23208570730918351,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1842,0.024182903004382486,7.019919,-73.796797,0.959112195121951,0.1023142353180892,37.4487463800515,0.23760099036531254,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1843,0.024182903004382486,7.016475,-73.799153,0.9602860077021822,0.05535086992659349,27.004810205406667,0.23702243090091776,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1844,0.016262738264955903,7.015906,-73.795214,0.9595034659820283,0.054432870424339475,28.88336470521643,0.23731498533558396,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1845,0.024182903004382486,7.013508,-73.801469,0.9604816431322207,0.1023142353180892,37.415413046718164,0.23649836285777548,0.0,0.676641085597572
Valle Medio del Magdalena,LA CIRA-1846,0.1229209567559005,6.979156,-73.803317,0.9676223363286265,0.08798062382040112,18.018077854325902,0.23268446100486956,0.0,0.6531907977881874
Valle Medio del Magdalena,LA CIRA-1847,0.016262738264955903,7.012169,-73.799211,0.9652747111681643,0.14053237364208165,49.295751511566486,0.23655802687359223,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1848,0.016262738264955903,7.013422,-73.798003,0.9648834403080873,0.14835960120733094,51.17543236342582,0.2367999664257489,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1850,0.016262738264955903,7.010119,-73.799869,0.9590143774069317,0.015296732598093055,19.549063010022348,0.23628053059969584,0.0,0.6549706905814257
Valle Medio del Magdalena,LA CIRA-1851,0.10174771635250013,6.991017,-73.795658,0.9723175866495508,0.09668930910040102,21.111703104072625,0.2346332028140611,0.0,0.76041266348205
