Longitude,Latitude,Elevation (m),Distance To Nearest Volcano (m),Radius (m),Number of Volcanoes Nearby,Moho Depth (m),Magnetic Anomaly (nT)
-72.96635499655159,7.3191437083476885,2384.3137254901962,288102.8846811315,293102.8846811315,1,44736.27061066886,45.0393
-69.98446990934673,6.430995380194963,75.29411764705883,557010.2638659178,562010.2638659178,1,34729.34048692972,-80.4377
-71.01418281767337,1.3698159996003856,200.7843137254902,546928.1927676769,551928.1927676769,1,33719.048091109136,76.7132
-74.55724035188932,9.563332193294896,25.098039215686274,437508.38974012755,442508.38974012755,1,38617.57998882932,-19.4251
-75.14428295322065,0.342990458642892,225.88235294117646,147346.71763452629,152346.71763452629,1,31794.62959963862,-20.7306
-74.24278674991342,7.910736206865138,1154.5098039215686,263664.70690563647,268664.70690563647,1,41024.916428151984,-1.1137
-74.32791017513966,5.951117177230701,175.68627450980392,77580.21538272608,82580.21538272608,1,39881.61123593127,16.1199
-75.2494920112274,10.422047873080858,200.7843137254902,531691.066384194,536691.066384194,1,32563.197298611376,-61.747
-71.25710763334209,4.680220263894519,150.58823529411765,423985.2350360121,428985.2350360121,1,34681.700595878996,-28.1436
-77.26206626268844,6.93152053036081,200.7843137254902,284353.22018668795,289353.22018668795,1,31680.459061682574,22.5219
-69.96679478421025,3.932463839121123,175.68627450980392,580136.9084403346,585136.9084403346,2,34439.18127204244,-43.3884
-74.26398738034052,2.7567852343368147,351.37254901960785,195924.1585272918,200924.1585272918,2,34224.0948784464,-2.4609
-71.73459309429228,5.056773012452014,150.58823529411765,363110.35626668343,368110.35626668343,1,36973.23233161561,32.4542
-73.09348479450757,0.8725580747633908,225.88235294117646,329181.06886042067,334181.06886042067,1,33772.091809807804,-98.3659
-74.0710198057873,7.179693929923065,100.3921568627451,196516.5869709299,201516.5869709299,1,41812.820948550114,19.815
-73.09041770565247,10.267438787855168,853.3333333333334,553257.997623578,558257.997623578,1,29302.90284525193,10.5982
-77.05789595963346,7.7357531277396205,0.0,327885.57561109203,332885.57561109203,2,30868.306194945566,-22.4164
-67.07488196092687,1.1863615030041972,100.3921568627451,968035.0014435095,973035.0014435095,2,34342.323630006584,-0.6246
-68.0111900261248,2.775063658702342,100.3921568627451,815448.9712004779,820448.9712004779,2,33040.40130235243,-35.6933
-74.85070470018518,9.281980449920981,50.19607843137255,404145.8122098173,409145.8122098173,1,36395.40284382744,6.5183
-67.99182700880104,6.118000766088718,75.29411764705883,772504.5511602482,777504.5511602482,1,38035.577863623526,51.1188
-75.16675748406371,9.307052781223684,150.58823529411765,407391.6154382157,412391.6154382157,1,34029.291930486885,-0.1218
-77.1275406237997,1.1903937320699063,3363.1372549019607,2743.4440554872526,7743.444055487253,2,48025.300501851474,-16.8096
-70.67445948054332,-1.9246879690027687,150.58823529411765,702073.2544697698,707073.2544697698,1,32536.91322177047,35.0679
-71.48205136730336,5.530607231209347,150.58823529411765,385121.4657346838,390121.4657346838,1,37714.858903445114,47.0264
-73.12358555934618,8.05348982404411,1430.5882352941176,335535.03734124044,340535.03734124044,1,41653.21939069172,26.7971
-73.20881686413493,0.8756985887404349,225.88235294117646,316860.85394759267,321860.85394759267,1,33195.14267803587,-70.1791
-76.17468220594242,8.981791317106767,25.098039215686274,394049.115523846,399049.115523846,1,28686.740625733783,5.011
-69.5125235553315,-1.7662744975757994,125.49019607843137,809831.1675971475,814831.1675971475,2,33125.033661646325,-33.089
-69.0841653618951,2.128258621116408,175.68627450980392,721930.1090348852,726930.1090348852,2,35760.322536768945,38.0594
-66.93946655925619,1.4437601585339648,75.29411764705883,971903.0754830592,976903.0754830592,2,35159.334085338625,-21.4569
-75.80260901736497,0.8441223206216497,225.88235294117646,55444.50870869486,60444.50870869486,1,33853.240579289806,28.2157
-71.05542573420315,1.1448454235547691,200.7843137254902,544942.1716969747,549942.1716969747,1,33309.53018749126,30.4411
-73.88386549092054,8.898024747837281,0.0,380268.423010295,385268.423010295,1,34686.22846194079,-20.9656
-74.86504800409242,5.644969148609896,602.3529411764706,10522.307603690726,15522.307603690726,1,39104.809936330006,7.3193
-74.5346631655326,7.741252192555251,577.2549019607843,237340.15433006833,242340.15433006833,1,40650.77416590874,-18.2695
-70.80960938224295,-2.0233632188078015,100.3921568627451,694566.6622733541,699566.6622733541,1,32459.58463848286,21.9146
-73.01589729833576,3.11698559526055,225.88235294117646,278939.02321091766,283939.02321091766,2,32764.911336943434,122.2403
-68.35401829644663,5.33738396657685,100.3921568627451,732000.0159415648,737000.0159415648,1,37373.653946545244,41.1927
-75.97563228146807,3.958892345133707,3789.803921568627,87842.26323118615,92842.26323118615,1,36237.794263399046,21.7746
-72.73809692507785,0.5917770607768409,225.88235294117646,376657.36409640015,381657.36409640015,1,35447.120411771495,-57.9602
-70.2975630208726,2.675749259481494,200.7843137254902,574405.0837926127,579405.0837926127,2,34614.21112932428,-21.5996
-71.5754172814272,-0.9454814925054849,100.3921568627451,563255.3550269988,568255.3550269988,1,31737.713639717935,-8.8561
-74.50382875438791,8.235528531035285,25.098039215686274,291980.4637622358,296980.4637622358,1,38770.050287216065,-28.2298
-73.88429185718228,2.0083327034356078,276.078431372549,227886.7738147273,232886.7738147273,1,33456.81483380688,-3.249
-73.67704637813371,-0.7692334126148723,175.68627450980392,352032.4547047847,357032.4547047847,1,31834.411502966705,-1.3364
-70.97337847601204,6.5278374649370114,100.3921568627451,451493.659105184,456493.659105184,1,35237.38631437168,-91.1756
-73.61274736873513,9.985978304498392,50.19607843137255,504559.0742592323,509559.0742592323,1,32781.968323875015,73.8481
-73.51663582875992,7.079031535394467,351.37254901960785,225225.36155250366,230225.36155250366,1,42108.59665435794,25.8739
-72.38897020031129,6.056080992262743,2810.9803921568628,287979.3785530778,292979.3785530778,1,40306.62640886089,-41.0416
-74.92007622523037,8.34867438161959,0.0,300219.53701398266,305219.53701398266,1,37581.50945870744,-24.3676
-76.24681957668855,3.3547955929153037,1029.0196078431372,53697.89467606495,58697.89467606495,1,37702.91904687554,12.1933
-71.23983250565144,5.603866782419109,125.49019607843137,411706.43098313216,416706.43098313216,1,37044.996648852815,40.7347
-70.32649566245162,2.4756725964398525,175.68627450980392,579266.4729553509,584266.4729553509,2,34628.48277234675,-11.9528
-74.13814890506535,3.5457191513757476,2258.823529411765,149248.44202992314,154248.44202992314,2,40861.56719340244,-34.2014
-74.92662177747708,4.103103973714152,301.1764705882353,43024.166988219535,48024.166988219535,2,43109.46073270936,-44.4597
-73.86440809794931,10.27100716857031,552.156862745098,527905.9184276119,532905.9184276119,1,30930.90424849135,1.5913
-73.14419838800775,7.479850949622492,1505.8823529411764,285791.61468817637,290791.61468817637,1,43198.565082386245,19.3361
-69.43551777519157,4.505698645151975,100.3921568627451,624945.2659589726,629945.2659589726,1,35421.24562952292,-33.7994
-74.7106374404574,1.3977805274878978,250.98039215686273,140173.7317378887,145173.7317378887,1,34082.14860078202,-45.6799
-69.18909523572688,5.005095591011841,125.49019607843137,642923.2978698924,647923.2978698924,1,36054.88209373434,30.458
-73.73463462717457,5.0193919489828325,2785.8823529411766,152669.15144302533,157669.15144302533,2,45682.654002713076,-4.4366
-72.32943673705725,0.35107599377165233,175.68627450980392,428640.4879026107,433640.4879026107,1,34224.69319873501,42.8418
-76.96412438707051,7.156941293650204,0.0,277763.1007037637,282763.1007037637,3,31657.902958752642,81.7044
-74.48169848693212,7.4769125236778695,702.7450980392157,210007.71209211854,215007.71209211854,1,40919.17835760381,-9.5957
-72.00073077151285,5.967340447623696,878.4313725490196,329279.17946210096,334279.17946210096,1,37088.5527566251,-95.4399
-73.39823452031791,-1.7495451682087428,125.49019607843137,448444.31373218424,453444.31373218424,1,31218.27267140852,-37.8808
-73.54019448174438,8.813042300386591,326.27450980392155,385102.52890244103,390102.52890244103,1,35566.202174348386,29.2823
-74.53149918359442,7.939336034890895,401.5686274509804,259028.77170560762,264028.77170560765,1,40082.853248097475,-19.5311
-70.44833460236396,5.1479281382780915,125.49019607843137,502550.4938199099,507550.4938199099,1,33794.66163403376,-42.2671
-70.6445452208837,7.031961006178458,100.3921568627451,501092.3821679389,506092.3821679389,1,34354.70278219304,-40.389
-73.12008455572294,2.369783740630101,200.7843137254902,316510.4686309132,321510.4686309132,3,32038.102005285662,-0.1399
-72.38630636041091,-2.389900524268184,150.58823529411765,578442.5958250446,583442.5958250446,1,31924.774826093177,18.0663
-68.99854585300564,5.714137604154539,75.29411764705883,659669.4688565604,664669.4688565604,1,36676.76522897581,-4.9359
-75.21408112892028,6.715448379467608,1832.1568627450981,121860.50592837603,126860.50592837603,1,39058.07862536726,-4.5271
-69.95585184666886,0.9403328747372237,175.68627450980392,669118.8611860668,674118.8611860668,1,34227.436441329555,26.4986
-76.82381277513522,2.971392677208394,2158.4313725490197,87296.1646086254,92296.1646086254,10,36936.295188246884,4.3956
-74.47486739933548,2.6819540350998823,451.7647058823529,171161.55327812498,176161.55327812498,2,35336.95676343118,4.3413
-69.50590080029849,-1.2374092578230944,50.19607843137255,786976.4552881434,791976.4552881434,2,32960.624303942364,-49.4657
-69.78244618259463,5.650712591679255,100.3921568627451,572924.759098147,577924.759098147,1,34636.22142433049,-72.6352
-76.31604710792467,2.44647257340037,3187.450980392157,17234.709861134572,22234.709861134572,9,49377.928918770886,-61.8778
-70.38925766379373,-3.733199096167507,100.3921568627451,843443.3973015414,848443.3973015414,1,33057.93832489231,9.5907
-71.97704669105553,3.9094819202225555,200.7843137254902,359027.9139913886,364027.9139913886,2,34034.917857304754,-73.5832
-73.76552667835651,1.4497399119327365,250.98039215686273,241832.8130944855,246832.8130944855,1,31490.880835406806,-115.3343
-74.07588681223075,10.068504589202723,75.29411764705883,500976.20195950125,505976.20195950125,1,35879.18852013614,17.2194
-75.49245363674095,7.652674219329077,200.7843137254902,230423.77951891604,235423.77951891604,1,36711.59140040915,-0.6989
-74.2129670741498,6.578474699756487,75.29411764705883,132301.64298017163,137301.64298017163,1,38901.40618208441,30.7141
-76.79537116087899,1.0791513589137605,2032.9411764705883,24540.875864931488,29540.875864931488,1,44066.030497592954,-19.2141
-74.7214233146277,9.296225711826803,0.0,406402.1820330109,411402.1820330109,1,37084.4308451458,-2.0773
-76.45015201740851,0.8047657845334939,276.078431372549,51145.32844692548,56145.32844692548,1,37134.96935253384,5.7373
-77.58728577356247,7.055571616716723,301.1764705882353,320486.2611905274,325486.2611905274,1,29691.27190822916,20.2483
-68.3905423551719,5.935272717438604,75.29411764705883,727458.379875209,732458.379875209,1,38019.931238752615,15.3988
-71.9704511952327,4.123429117899784,200.7843137254902,356881.4126117578,361881.4126117578,2,33875.164597828225,-71.3276
-71.08111941822935,-0.7522786739182914,150.58823529411765,605677.6630335727,610677.6630335727,2,31905.51819179462,27.8215
-74.84873859861229,8.179558740768538,25.098039215686274,281650.4321896826,286650.4321896826,1,37671.58170242007,-20.1337
-74.62252621756951,1.155690653392317,250.98039215686273,158917.81028972962,163917.81028972962,1,33796.12870675905,-37.3319
-74.8176164068816,2.040722069857673,250.98039215686273,126436.7500975728,131436.7500975728,2,35220.95743348879,31.777
-69.55027085432812,-0.9623501046217946,100.3921568627451,769995.9910040209,774995.9910040209,2,32872.953753222,-51.3601
-68.02452658311316,2.8413170336156774,100.3921568627451,812377.4284896147,817377.4284896147,2,33128.60816596229,-38.3314
-76.18913730020424,4.613518315410939,1606.2745098039215,81184.02114691222,86184.02114691222,1,32644.34533426352,-37.3753
-77.28662774596917,4.320132670074852,50.19607843137255,207141.81378672624,212141.81378672624,3,35749.757656194495,-25.9779
-70.20975706459761,5.089769299913993,125.49019607843137,529551.4753862509,534551.4753862509,1,33928.22206184362,-34.8736
-73.08763658459087,-1.6573342902438677,150.58823529411765,465904.81029983074,470904.81029983074,1,31162.096872363403,-38.9695
-74.54158869668376,1.4438687009901683,225.88235294117646,157057.2903586066,162057.2903586066,1,33598.994697175716,-40.3757
-74.33455222140982,-0.20296524259680382,175.68627450980392,255712.27618790948,260712.27618790948,1,31791.03988287411,-15.7931
-76.22597351213952,3.363713964551292,1054.1176470588234,53597.44697813663,58597.44697813663,1,38073.77334533541,12.1933
-70.25337251808568,-2.1403861239068727,100.3921568627451,754618.9627045317,759618.9627045317,1,32660.020219719874,31.2864
-70.64908887329895,4.9068236916452825,125.49019607843137,484402.5684437857,489402.5684437857,1,34501.99808519643,-6.2989
-76.21427301525219,1.6748890625891057,2309.0196078431372,25331.14443101017,30331.14443101017,6,45442.701527650876,-16.8451
-70.64566005146933,2.179352868867018,150.58823529411765,560275.6762149242,565275.6762149242,2,34759.179808846806,14.384
-75.76560094186952,2.320630255408826,1455.686274509804,22588.144904789042,27588.144904789042,1,45745.66354243865,-7.2965
-70.96584094983146,4.367057792413682,175.68627450980392,464827.52943873446,469827.52943873446,3,34749.937771801706,-5.7617
-70.03263364905908,-2.868040105716956,75.29411764705883,817575.8646311627,822575.8646311627,1,32921.698623207136,32.1497
-71.53575669771055,-0.20454184530481,150.58823529411765,533958.5116515798,538958.5116515798,2,30664.949204083212,-15.6629
-74.26429506182748,9.531988531393287,50.19607843137255,438520.29817587085,443520.29817587085,1,39260.13140145768,-33.2297
-69.65302300981787,5.576442118334516,75.29411764705883,587338.846320817,592338.846320817,1,35051.0941917265,-67.4616
-75.32871680446831,1.6834853992099816,1204.7058823529412,66159.39368384457,71159.39368384457,1,37262.31459653236,15.0204
-74.31428794742745,3.567975403426,2911.372549019608,133004.38800342387,138004.38800342387,2,44841.823533680865,-25.8731
-75.88325895545837,5.525162538267379,1957.6470588235293,67558.23216585608,72558.23216585608,1,38873.25360202569,21.6278
-72.96293220140632,0.8240058376943207,250.98039215686273,344647.6862547376,349647.6862547376,1,34461.48644178541,-106.6411
-75.11403450297855,6.075278913003254,1581.1764705882354,50364.584241425306,55364.584241425306,1,39625.50285904174,26.2435
-75.56388979112266,8.876885864622599,25.098039215686274,365047.511164108,370047.511164108,1,33290.56514833832,-11.9574
-70.59173284940297,4.651344617847489,100.3921568627451,496323.7227662699,501323.7227662699,1,34645.38167910784,15.3209
-72.6077253623998,-0.2746394988815841,351.37254901960785,428246.9300803121,433246.9300803121,2,34472.19945772571,-24.7716
-69.74205208905285,5.288161182281918,75.29411764705883,578963.6580607806,583963.6580607806,1,34848.230705520036,-5.7513
-67.99960601533556,5.602831429201855,50.19607843137255,770250.673805177,775250.673805177,1,37613.67983802409,33.2527
-73.90722125387798,0.7831282855312711,225.88235294117646,248528.59475507657,253528.59475507657,1,30479.022960004662,-11.975
-76.74106024256942,2.6274384579070897,1505.8823529411764,51918.628455899845,56918.628455899845,9,40510.62456076462,-41.5652
-75.25335767785442,7.183197495790642,1129.4117647058824,173643.22233658168,178643.22233658168,1,37878.246751605926,-42.5106
-70.88327746377385,5.136555751994607,100.3921568627451,454891.037695838,459891.037695838,1,34649.60603628013,-9.371
-69.72924526107231,6.0567930866021396,75.29411764705883,580377.4970384722,585377.4970384722,1,35201.18287705742,-54.3332
